miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
2396596,9.77,0.59,-0.2,-1.01,0.33,-0.1
2396610,9.6,-0.17,-0.2,-1.88,0.33,-0.12
2396624,9.56,-0.63,-0.0,-3.07,0.41,-0.11
2396638,9.65,-0.25,0.35,-4.14,0.52,-0.1
2396651,9.77,0.57,0.69,-5.04,0.62,-0.12
2396665,9.87,1.38,1.03,-5.55,0.69,-0.18
2396679,10.02,2.42,1.33,-5.65,0.7,-0.25
2396692,10.16,3.46,1.52,-5.31,0.63,-0.34
2396706,10.11,3.28,1.65,-4.94,0.51,-0.41
2396720,10.11,3.54,1.75,-4.5,0.42,-0.45
2396733,10.19,3.81,1.78,-3.93,0.31,-0.47
2396747,10.19,4.15,1.86,-3.17,0.17,-0.46
2396761,10.06,3.49,1.91,-2.52,0.03,-0.42
2396774,9.92,2.84,1.96,-1.95,-0.07,-0.36
2396788,9.81,2.62,2.02,-1.55,-0.11,-0.28
2396802,9.8,2.66,2.12,-1.21,-0.14,-0.21
2396815,9.74,2.82,2.21,-0.79,-0.17,-0.15
2396829,9.75,3.09,2.34,-0.27,-0.22,-0.1
2396843,9.82,3.26,2.57,0.31,-0.31,-0.05
2396856,9.89,3.84,2.67,1.13,-0.44,-0.01
2396870,9.97,4.36,2.73,2.22,-0.61,0.02
2396884,9.96,4.51,2.82,3.37,-0.77,0.04
2396897,9.83,4.45,3.0,4.61,-0.9,0.08
2396911,9.6,3.84,3.1,5.61,-0.97,0.14
2396925,9.31,2.52,3.04,6.03,-0.91,0.2
2396938,9.14,1.47,2.82,5.95,-0.74,0.23
2396952,9.18,1.15,2.39,5.56,-0.53,0.21
2396966,9.24,1.47,2.01,5.18,-0.33,0.17
2396979,9.25,1.23,1.58,4.72,-0.14,0.13
2396993,9.23,0.71,1.21,4.08,0.04,0.08
2397007,9.28,0.11,0.79,3.26,0.22,0.03
2397020,9.35,-0.22,0.39,2.16,0.37,-0.0
2397034,9.53,0.04,0.06,1.06,0.49,-0.03
2397048,9.68,0.59,-0.15,0.23,0.53,-0.05
2397061,9.79,0.97,-0.21,-0.42,0.5,-0.09
2397075,9.77,0.83,-0.27,-1.01,0.44,-0.14
2397089,9.76,0.65,-0.24,-1.62,0.4,-0.17
2397102,9.75,0.71,-0.07,-2.29,0.39,-0.19
2397116,9.76,0.86,0.06,-2.84,0.39,-0.2
2397130,9.74,0.84,0.24,-3.41,0.4,-0.2
2397143,9.63,0.27,0.48,-4.18,0.47,-0.21
2397157,9.6,0.18,0.81,-5.03,0.58,-0.22
2397171,9.87,1.22,1.19,-5.68,0.71,-0.26
2397185,10.05,2.6,1.45,-5.79,0.73,-0.34
2397198,10.15,3.5,1.61,-5.47,0.66,-0.41
2397212,10.29,4.42,1.72,-4.75,0.49,-0.49
2397226,10.19,4.39,1.75,-3.88,0.28,-0.53
2397239,10.14,3.67,1.82,-3.29,0.11,-0.52
2397253,9.96,3.12,1.9,-2.85,-0.02,-0.46
2397267,9.88,2.97,1.97,-2.43,-0.1,-0.4
2397280,9.79,2.82,2.06,-2.06,-0.15,-0.34
2397294,9.72,2.7,2.14,-1.67,-0.16,-0.28
2397308,9.68,2.31,2.24,-1.44,-0.15,-0.23
2397321,9.62,2.15,2.39,-1.36,-0.12,-0.19
2397335,9.66,2.33,2.5,-1.28,-0.11,-0.18
2397349,9.73,2.71,2.59,-1.05,-0.12,-0.17
2397362,9.72,3.03,2.69,-0.68,-0.17,-0.16
2397376,9.7,3.22,2.79,-0.11,-0.24,-0.13
2397390,9.69,3.09,2.89,0.49,-0.33,-0.09
2397403,9.66,3.07,2.96,1.07,-0.41,-0.06
2397417,9.7,3.13,3.01,1.74,-0.49,-0.02
2397431,9.76,3.34,3.07,2.54,-0.59,0.01
2397444,9.76,3.77,3.12,3.43,-0.7,0.04
2397458,9.77,4.14,3.2,4.52,-0.79,0.1
