miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
2569045,11.03,1.72,-0.71,-0.21,1.18,0.31
2569059,11.11,2.01,-0.34,-0.65,0.59,0.15
2569073,10.95,2.51,0.05,-0.98,-0.14,-0.09
2569086,10.7,2.87,0.56,-1.14,-0.85,-0.35
2569100,10.57,2.93,1.17,-1.22,-1.42,-0.56
2569114,10.43,2.57,1.94,-1.32,-1.95,-0.75
2569127,10.12,2.31,2.71,-1.46,-2.35,-0.89
2569141,9.96,2.17,3.31,-1.61,-2.6,-0.96
2569155,9.65,2.27,3.79,-1.74,-2.73,-0.95
2569168,9.24,2.64,4.02,-1.73,-2.67,-0.84
2569182,8.81,3.03,4.01,-1.56,-2.42,-0.65
2569196,8.43,3.24,4.02,-1.21,-1.97,-0.42
2569209,8.14,3.31,3.95,-0.78,-1.43,-0.23
2569223,8.08,3.26,3.84,-0.29,-0.75,-0.07
2569237,8.21,3.04,3.74,0.15,-0.08,0.01
2569250,8.69,2.76,3.64,0.45,0.45,0.07
2569264,9.2,2.67,3.37,0.64,0.89,0.12
2569278,9.42,2.78,2.86,0.79,1.22,0.19
2569291,9.4,2.88,2.21,0.95,1.48,0.26
2569305,9.39,2.9,1.58,1.13,1.73,0.31
2569319,9.4,2.87,1.0,1.3,1.91,0.36
2569332,9.44,2.7,0.51,1.42,2.03,0.39
2569346,9.64,2.67,0.05,1.49,2.09,0.44
2569360,9.89,2.71,-0.54,1.48,2.11,0.52
2569373,10.18,2.8,-1.05,1.42,2.1,0.62
2569387,10.4,2.71,-1.6,1.26,2.06,0.73
2569401,10.76,2.46,-1.82,0.98,1.94,0.79
2569414,11.01,2.02,-1.54,0.56,1.67,0.77
2569428,11.29,1.64,-0.87,-0.02,1.1,0.6
2569442,11.21,1.71,-0.17,-0.64,0.31,0.29
2569455,10.98,2.12,0.48,-1.12,-0.52,-0.06
2569469,10.88,2.58,1.14,-1.45,-1.39,-0.43
2569483,10.81,2.73,1.92,-1.64,-2.18,-0.75
2569496,10.58,2.72,2.63,-1.76,-2.77,-0.98
2569510,10.28,2.7,3.3,-1.87,-3.18,-1.12
2569524,9.95,2.51,3.93,-1.96,-3.38,-1.15
2569538,9.52,2.57,4.36,-1.97,-3.36,-1.08
2569552,9.11,2.85,4.39,-1.85,-3.12,-0.9
2569565,8.65,3.17,4.35,-1.53,-2.62,-0.63
2569579,8.06,3.35,4.14,-1.04,-1.9,-0.33
2569593,7.72,3.31,4.01,-0.52,-1.11,-0.09
2569606,7.73,3.08,3.91,0.01,-0.24,0.09
2569620,8.28,2.76,3.81,0.38,0.51,0.19
2569634,8.84,2.73,3.65,0.58,1.02,0.26
2569647,9.27,2.94,3.25,0.73,1.38,0.34
2569661,9.48,3.33,2.73,0.92,1.65,0.43
2569675,9.5,3.69,2.15,1.15,1.86,0.51
2569688,9.5,3.79,1.46,1.4,2.09,0.57
2569702,9.66,3.82,0.78,1.62,2.31,0.58
