miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
88828,-1.3,0.81,10.57,-0.08,0.02,-0.02
88842,-1.29,0.88,10.61,-0.07,0.01,-0.02
88855,-1.26,1.04,10.58,-0.09,0.0,-0.02
88869,-1.18,1.0,10.63,-0.11,0.01,-0.02
88883,-1.2,0.88,10.62,-0.11,0.01,-0.02
88896,-1.16,0.89,10.5,-0.12,0.02,-0.02
88910,-1.28,0.9,10.48,-0.12,0.03,-0.01
88924,-1.36,0.85,10.52,-0.1,0.01,-0.01
88937,-1.33,0.97,10.51,-0.09,-0.01,-0.01
88951,-1.25,1.13,10.51,-0.09,0.0,-0.02
88965,-1.29,1.07,10.54,-0.1,0.01,-0.03
88978,-1.25,0.89,10.52,-0.09,0.01,-0.04
88992,-1.23,0.85,10.52,-0.07,0.01,-0.03
89006,-1.23,0.95,10.54,-0.09,0.0,-0.03
89019,-1.24,0.92,10.56,-0.11,-0.0,-0.02
89033,-1.21,0.78,10.56,-0.1,0.0,-0.01
89047,-1.27,0.88,10.48,-0.09,0.01,-0.02
89060,-1.31,1.1,10.48,-0.11,0.01,-0.02
89074,-1.3,0.97,10.51,-0.11,-0.01,-0.03
89088,-1.27,0.82,10.54,-0.08,-0.02,-0.03
89101,-1.19,0.86,10.52,-0.04,-0.02,-0.03
89115,-1.2,0.9,10.53,-0.04,-0.01,-0.03
89129,-1.22,0.92,10.48,-0.06,-0.01,-0.01
89142,-1.31,1.03,10.43,-0.08,-0.01,0.01
89156,-1.37,1.04,10.5,-0.07,-0.02,-0.0
89170,-1.36,1.17,10.53,-0.06,-0.04,-0.03
89183,-1.29,1.14,10.64,-0.06,-0.03,-0.04
89197,-1.24,1.02,10.72,-0.07,-0.02,-0.06
89211,-1.18,0.94,10.75,-0.09,-0.01,-0.04
89224,-1.14,0.89,10.64,-0.11,0.01,-0.03
89238,-1.15,0.92,10.56,-0.12,0.02,-0.03
89252,-1.23,0.9,10.57,-0.1,0.02,-0.03
89266,-1.25,0.92,10.54,-0.08,-0.0,-0.04
89279,-1.21,0.92,10.57,-0.09,-0.02,-0.04
89293,-1.2,0.87,10.66,-0.1,-0.01,-0.03
89307,-1.19,0.95,10.64,-0.13,0.0,-0.02
89320,-1.26,0.91,10.69,-0.13,0.01,-0.02
89334,-1.25,0.87,10.66,-0.11,0.01,-0.02
89348,-1.22,0.94,10.58,-0.1,0.01,-0.03
89361,-1.26,0.94,10.54,-0.1,0.01,-0.02
89375,-1.26,0.87,10.51,-0.1,0.01,-0.02
89389,-1.26,0.9,10.52,-0.09,-0.0,-0.0
89402,-1.24,0.98,10.55,-0.08,-0.0,-0.0
89416,-1.19,1.02,10.55,-0.07,0.0,-0.01
89430,-1.19,0.99,10.58,-0.07,0.01,-0.02
89443,-1.21,0.99,10.62,-0.09,0.01,-0.03
89457,-1.19,0.97,10.57,-0.12,0.01,-0.02
89471,-1.25,0.86,10.58,-0.12,0.02,-0.01
89484,-1.29,0.8,10.6,-0.09,0.02,-0.0
89498,-1.29,0.97,10.55,-0.09,0.02,-0.01
89512,-1.25,1.07,10.59,-0.12,0.01,-0.01
