miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
3175548,0.41,-3.83,-9.16,-0.21,0.08,-0.02
3175561,0.38,-3.68,-9.17,-0.62,0.1,-0.02
3175575,0.27,-3.98,-9.09,-1.11,0.14,-0.04
3175589,0.19,-3.85,-9.08,-1.76,0.23,-0.08
3175602,0.25,-3.36,-9.09,-2.34,0.33,-0.15
3175616,0.34,-2.68,-9.14,-2.74,0.41,-0.2
3175630,0.39,-2.07,-9.21,-2.99,0.49,-0.24
3175643,0.5,-1.6,-9.2,-3.11,0.54,-0.25
3175657,0.59,-1.13,-9.21,-3.13,0.55,-0.24
3175671,0.62,-0.69,-9.25,-3.07,0.54,-0.22
3175684,0.78,-0.19,-9.25,-2.98,0.52,-0.19
3175698,0.92,0.35,-9.27,-2.83,0.48,-0.17
3175712,1.0,0.73,-9.23,-2.63,0.43,-0.14
3175725,1.09,1.02,-9.19,-2.47,0.38,-0.14
3175739,1.19,1.26,-9.12,-2.37,0.35,-0.15
3175753,1.22,1.43,-9.05,-2.35,0.33,-0.16
3175766,1.24,1.72,-8.88,-2.36,0.32,-0.18
3175780,1.27,2.13,-8.8,-2.33,0.3,-0.19
3175794,1.28,2.44,-8.71,-2.25,0.29,-0.2
3175807,1.27,2.67,-8.66,-2.15,0.28,-0.21
3175821,1.24,2.79,-8.59,-2.09,0.28,-0.21
3175835,1.19,2.97,-8.38,-2.03,0.28,-0.2
3175849,1.2,3.24,-8.24,-1.94,0.28,-0.19
3175862,1.23,3.52,-8.08,-1.83,0.28,-0.18
3175876,1.32,4.0,-8.0,-1.6,0.25,-0.18
3175890,1.45,4.53,-7.94,-1.21,0.2,-0.16
3175903,1.58,4.98,-7.93,-0.68,0.1,-0.13
3175917,1.7,5.29,-7.95,0.06,-0.04,-0.09
3175931,1.77,5.66,-7.89,0.94,-0.22,-0.02
3175944,1.81,5.77,-7.98,1.92,-0.4,0.07
3175958,1.58,4.92,-7.95,2.87,-0.53,0.2
3175972,1.39,3.58,-7.86,3.51,-0.6,0.27
3175985,1.16,2.24,-7.85,3.71,-0.63,0.27
3175999,1.03,1.28,-8.01,3.62,-0.62,0.21
3176013,1.03,1.26,-8.43,3.55,-0.62,0.16
3176026,0.86,0.9,-8.49,3.51,-0.6,0.16
3176040,0.74,0.32,-8.57,3.51,-0.57,0.17
3176054,0.55,-0.74,-8.54,3.29,-0.52,0.19
3176067,0.46,-1.47,-8.69,2.88,-0.46,0.18
