miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
1038906,9.46,-0.42,3.5,-0.09,-0.02,-0.01
1038920,9.58,-0.63,3.37,-0.11,-0.06,-0.0
1038933,9.58,-0.73,3.37,-0.12,-0.06,-0.04
1038947,9.49,-0.62,3.43,-0.14,-0.1,-0.09
1038961,9.38,-0.47,3.36,-0.15,-0.19,-0.12
1038974,9.29,-0.41,3.31,-0.17,-0.3,-0.16
1038988,9.26,-0.5,3.29,-0.16,-0.46,-0.19
1039002,9.22,-0.52,3.26,-0.15,-0.65,-0.25
1039015,9.35,-0.52,3.1,-0.11,-0.8,-0.28
1039029,9.66,-0.46,2.8,-0.08,-0.86,-0.25
1039043,9.98,-0.37,2.59,-0.07,-0.79,-0.18
1039056,10.14,-0.38,2.55,-0.09,-0.66,-0.14
1039070,10.08,-0.39,2.66,-0.14,-0.52,-0.13
1039084,9.94,-0.36,2.74,-0.21,-0.48,-0.15
1039097,9.78,-0.32,2.68,-0.25,-0.49,-0.16
1039111,9.75,-0.36,2.61,-0.24,-0.51,-0.15
1039125,9.78,-0.4,2.45,-0.2,-0.51,-0.12
1039138,9.89,-0.4,2.46,-0.16,-0.47,-0.1
1039152,10.01,-0.41,2.49,-0.12,-0.41,-0.08
1039166,10.06,-0.38,2.49,-0.1,-0.32,-0.07
1039179,10.08,-0.34,2.54,-0.09,-0.22,-0.07
1039193,10.12,-0.36,2.47,-0.06,-0.1,-0.03
1039207,10.19,-0.42,2.44,-0.02,0.06,0.01
1039220,10.22,-0.45,2.52,0.0,0.21,0.05
1039234,10.15,-0.34,2.62,-0.01,0.35,0.07
1039248,10.02,-0.25,2.78,-0.04,0.43,0.08
1039262,9.96,-0.3,2.89,-0.05,0.47,0.09
1039275,9.93,-0.38,2.98,-0.04,0.51,0.1
1039289,9.94,-0.43,3.01,-0.02,0.58,0.11
1039303,9.97,-0.47,3.09,0.01,0.66,0.14
1039316,9.96,-0.45,3.22,0.01,0.76,0.17
1039330,9.92,-0.46,3.3,-0.01,0.84,0.19
1039344,9.85,-0.48,3.48,-0.03,0.9,0.21
1039357,9.81,-0.54,3.59,-0.06,0.94,0.22
1039371,9.7,-0.55,3.68,-0.08,0.95,0.22
1039385,9.57,-0.62,3.76,-0.09,0.93,0.2
1039399,9.42,-0.63,3.84,-0.11,0.87,0.17
1039412,9.29,-0.59,3.9,-0.13,0.77,0.13
1039426,9.16,-0.59,3.93,-0.16,0.61,0.07
1039440,9.01,-0.62,3.96,-0.17,0.43,0.03
1039453,9.06,-0.66,3.95,-0.16,0.2,-0.01
1039467,9.0,-0.67,3.86,-0.17,-0.03,-0.08
1039481,9.12,-0.61,3.79,-0.15,-0.22,-0.11
1039494,9.24,-0.62,3.6,-0.15,-0.4,-0.14
1039508,9.17,-0.61,3.57,-0.17,-0.56,-0.2
1039522,9.29,-0.6,3.57,-0.13,-0.7,-0.19
1039535,9.51,-0.68,3.32,-0.07,-0.8,-0.17
1039549,9.72,-0.59,3.04,-0.04,-0.8,-0.17
1039563,9.81,-0.33,2.95,-0.06,-0.74,-0.17
1039576,9.79,-0.16,2.98,-0.12,-0.68,-0.15
1039590,9.8,-0.23,2.93,-0.18,-0.64,-0.13
1039604,9.82,-0.41,2.82,-0.2,-0.6,-0.13
1039617,9.81,-0.53,2.7,-0.17,-0.53,-0.14
1039631,9.81,-0.52,2.64,-0.13,-0.48,-0.13
1039645,9.79,-0.42,2.59,-0.1,-0.42,-0.13
1039658,9.78,-0.31,2.6,-0.09,-0.36,-0.1
1039672,9.82,-0.25,2.55,-0.11,-0.32,-0.09
1039686,9.86,-0.27,2.55,-0.13,-0.27,-0.08
1039700,9.89,-0.34,2.57,-0.14,-0.24,-0.08
1039713,9.96,-0.41,2.54,-0.13,-0.2,-0.07
1039727,9.97,-0.47,2.5,-0.1,-0.15,-0.05
1039741,9.98,-0.5,2.56,-0.06,-0.09,-0.02
1039754,10.01,-0.47,2.65,-0.03,-0.01,-0.0
1039768,10.04,-0.38,2.72,-0.03,0.08,0.03
1039782,10.06,-0.34,2.77,-0.03,0.18,0.06
1039795,10.06,-0.37,2.85,-0.03,0.29,0.1
1039809,10.09,-0.47,2.95,-0.01,0.43,0.14
1039823,10.16,-0.51,3.03,0.02,0.62,0.17
1039836,10.16,-0.49,3.14,0.03,0.81,0.2
1039850,9.94,-0.37,3.4,-0.02,0.95,0.18
1039864,9.69,-0.28,3.72,-0.11,0.97,0.16
1039877,9.55,-0.41,3.84,-0.15,0.9,0.15
1039891,9.39,-0.57,3.86,-0.19,0.79,0.12
1039905,9.29,-0.59,3.93,-0.2,0.64,0.09
1039918,9.22,-0.59,3.94,-0.19,0.47,0.07
1039932,9.2,-0.63,3.94,-0.17,0.28,0.05
1039946,9.26,-0.7,3.84,-0.13,0.11,0.01
1039959,9.32,-0.62,3.74,-0.11,-0.0,-0.04
1039973,9.4,-0.52,3.66,-0.1,-0.08,-0.06
1039987,9.55,-0.57,3.54,-0.09,-0.1,-0.05
1040000,9.63,-0.59,3.5,-0.11,-0.09,-0.06
1040014,9.53,-0.54,3.64,-0.15,-0.11,-0.1
1040028,9.4,-0.5,3.69,-0.18,-0.2,-0.13
1040041,9.36,-0.53,3.58,-0.19,-0.31,-0.14
1040055,9.47,-0.6,3.41,-0.15,-0.4,-0.13
1040069,9.53,-0.56,3.25,-0.14,-0.45,-0.14
1040082,9.53,-0.46,3.16,-0.14,-0.47,-0.15
1040096,9.63,-0.44,3.06,-0.13,-0.5,-0.13
1040110,9.75,-0.5,2.92,-0.13,-0.5,-0.12
